synset,pos,name,src
02814860-n,n,pharos,eng30
07929519-n,n,coffee,eng30
02324587-n,n,bunny_rabbit,eng30
02206624-n,n,apoidea,eng30
03161228-n,n,damp-proof_course,eng30
14876318-n,n,furane,eng30
07564101-n,n,low-fat_diet,eng30
08363106-n,n,technocracy,eng30
02602059-n,n,mugil_liza,eng30
10331098-n,n,morosoph,eng30
13613060-n,n,square_foot,eng30
03014440-n,n,chess_piece,eng30
05035712-n,n,brunt,eng30
07416107-n,n,isomerisation,eng30
11290864-n,n,seeger,eng30
07735687-n,n,radish,eng30
11894958-n,n,radish,eng30
11894327-n,n,radish,eng30
11839823-n,n,marvel-of-peru,eng30
11816829-n,n,bladder_campion,eng30
09694664-n,n,bolivian,eng30
01180858-n,n,contumacy,eng30
01179564-n,n,contumacy,eng30
11368076-n,n,vizcaino,eng30
09785659-n,n,alpinist,eng30
10717772-n,n,touch-typist,eng30
13294403-n,n,prebend,eng30
06492664-n,n,inventory,eng30
04321534-n,n,inventory,eng30
13412533-n,n,inventory,eng30
01011425-n,n,inventory,eng30
12831776-n,n,genus_episcia,eng30
05613274-n,n,unconscious,eng30
15082036-n,n,tungstic_acid,eng30
00115500-n,n,tug,eng30
08595958-n,n,lunar_latitude,eng30
09644518-n,n,votyak,eng30
06956794-n,n,votyak,eng30
08261589-n,n,liberal_democrat_party,eng30
02064608-n,n,genus_balaenoptera,eng30
02812342-n,n,battle_sight,eng30
10039164-n,n,duenna,eng30
12003696-n,n,hawkweed,eng30
11982115-n,n,hawkweed,eng30
04302598-n,n,"st._andrew's_cross",eng30
08353563-n,n,selective_service_system,eng30
03891051-n,n,windcheater,eng30
04191595-n,n,shelter,eng30
04191943-n,n,shelter,eng30
14539960-n,n,shelter,eng30
13313733-n,n,shelter,eng30
04192238-n,n,shelter,eng30
01653509-n,n,sheep_frog,eng30
01979738-n,n,callinectes,eng30
12046620-n,n,genus_bletilla,eng30
00931721-n,n,lexicography,eng30
11781850-n,n,genus_alocasia,eng30
01027231-n,n,tea_ceremony,eng30
11987956-n,n,genus_lasthenia,eng30
07647321-n,n,quail,eng30
01806567-n,n,quail,eng30
09290444-n,n,gorge,eng30
09263912-n,n,gorge,eng30
02203739-n,n,psychodidae,eng30
03729647-n,n,tonguing_and_grooving_plane,eng30
14598834-n,n,acaricide,eng30
12060118-n,n,dryadella,eng30
04669247-n,n,responsibleness,eng30
07188385-n,n,importunity,eng30
13862552-n,n,equilateral,eng30
03977430-n,n,poleaxe,eng30
03977266-n,n,poleaxe,eng30
07435713-n,n,pandemic,eng30
01486838-n,n,nurse_shark,eng30
04874672-n,n,dishonesty,eng30
00749574-n,n,dishonesty,eng30
06623207-n,n,surface_mail,eng30
12950984-n,n,genus_centranthus,eng30
01507175-n,n,bird_genus,eng30
05298159-n,n,anlage,eng30
04256993-n,n,soft_drug,eng30
02038329-n,n,steganopus,eng30
12222090-n,n,orites_excelsa,eng30
08650677-n,n,line_of_scrimmage,eng30
12741222-n,n,soapberry_tree,eng30
01331522-n,n,bunyavirus,eng30
10315217-n,n,tenno,eng30
03728437-n,n,lucifer,eng30
06984351-n,n,sukur,eng30
07354243-n,n,photo_finish,eng30
00219463-n,n,coup_de_grace,eng30
11966896-n,n,erigeron_philadelphicus,eng30
12735009-n,n,santalum,eng30
06243575-n,n,manichaeanism,eng30
04776699-n,n,immovability,eng30
12910141-n,n,genus_physalis,eng30
09587565-n,n,fictional_character,eng30
04179824-n,n,sewing_kit,eng30
04068441-n,n,refinery,eng30
02029571-n,n,genus_bartramia,eng30
02675077-n,n,phonograph_recording_disk,eng30
14588219-n,n,colloid,eng30
12668917-n,n,nauclea_diderrichii,eng30
09228928-n,n,brenner_pass,eng30
05658603-n,n,olfactory_modality,eng30
12754468-n,n,vine_maple,eng30
08141092-n,n,cid,eng30
07231840-n,n,call-out,eng30
06984650-n,n,kotoko,eng30
14955391-n,n,tartar_emetic,eng30
03423719-n,n,gasket,eng30
05079074-n,n,misplacement,eng30
12460697-n,n,grape_hyacinth,eng30
06705398-n,n,doctor_of_fine_arts,eng30
01584004-n,n,family_troglodytidae,eng30
00029114-n,n,phase_space,eng30
08457976-n,n,series,eng30
06621447-n,n,series,eng30
06593803-n,n,series,eng30
07465448-n,n,series,eng30
13791910-n,n,series,eng30
08458504-n,n,series,eng30
05862721-n,n,series,eng30
01410457-n,n,pond_scum,eng30
03680858-n,n,lobster_pot,eng30
10505085-n,n,railbird,eng30
01225997-n,n,cold_shoulder,eng30
13362918-n,n,inter_vivos_trust,eng30
10058155-n,n,engraver,eng30
10058027-n,n,engraver,eng30
02680110-n,n,adhesive_bandage,eng30
07805389-n,n,chicken_feed,eng30
09396150-n,n,po_river,eng30
05599398-n,n,pug_nose,eng30
01850553-n,n,bucephala_islandica,eng30
13179648-n,n,vittaria,eng30
13468542-n,n,distributed_data_processing,eng30
02760429-n,n,automatic_weapon,eng30
14537250-n,n,aridity,eng30
12940226-n,n,levisticum_officinale,eng30
03319858-n,n,famotidine,eng30
10375314-n,n,old_lady,eng30
06176519-n,n,generative_grammar,eng30
04919209-n,n,indirectness,eng30
05536370-n,n,caecum,eng30
01666967-n,n,genus_kinosternon,eng30
09781921-n,n,alchemist,eng30
12122442-n,n,glyceria_grandis,eng30
02767147-n,n,baby_shoe,eng30
15208162-n,n,sidereal_time,eng30
08904392-n,n,madras,eng30
03703862-n,n,madras,eng30
06049850-n,n,endocrinology,eng30
15038426-n,n,sewer_gas,eng30
07925708-n,n,v-8_juice,eng30
12826395-n,n,ipomoea,eng30
05482800-n,n,pia_mater,eng30
13579287-n,n,information_measure,eng30
04497570-n,n,tunic,eng30
12662223-n,n,chiococca,eng30
10735984-n,n,umpire,eng30
06784470-n,n,matter_of_law,eng30
07899899-n,n,yquem,eng30
04566862-n,n,weather_deck,eng30
04830102-n,n,inhumaneness,eng30
14598383-n,n,absorption_indicator,eng30
09591814-n,n,chicken_little,eng30
08253450-n,n,masque,eng30
12856868-n,n,pennyroyal_oil,eng30
12848212-n,n,pennyroyal_oil,eng30
00597957-n,n,proctorship,eng30
07581249-n,n,antipasto,eng30
01527347-n,n,hedge_sparrow,eng30
11889473-n,n,iberis,eng30
14756369-n,n,haematoidin,eng30
14471054-n,n,zollinger-ellison_syndrome,eng30
05554189-n,n,mammary_gland,eng30
05381148-n,n,vena_sternocleidomastoidea,eng30
11549638-n,n,teliospore,eng30
10904639-n,n,ferdinand_julius_cohn,eng30
02771840-n,n,computer_backup,eng30
14849367-n,n,isosmotic_solution,eng30
13268484-n,n,door_prize,eng30
11028675-n,n,thomas_hardy,eng30
07508996-n,n,self-love,eng30
00272448-n,n,subversion,eng30
00215838-n,n,subversion,eng30
04059399-n,n,reamer,eng30
03371728-n,n,flushless_toilet,eng30
15006789-n,n,synthetic_rubber,eng30
13199445-n,n,polystichum,eng30
04357531-n,n,sunsuit,eng30
10945977-n,n,durer,eng30
07852614-n,n,brie,eng30
11698433-n,n,genus_caulophyllum,eng30
06509675-n,n,binary_file,eng30
14134482-n,n,secondary_syphilis,eng30
11233211-n,n,philip_v,eng30
12885754-n,n,platte_river_penstemon,eng30
03071160-n,n,colonnade,eng30
00772026-n,n,false_pretence,eng30
02917067-n,n,bullet_train,eng30
12438977-n,n,genus_amianthum,eng30
02822064-n,n,bedsitter,eng30
15197658-n,n,"tisha_b'av",eng30
13856320-n,n,gradable_opposition,eng30
00799236-n,n,charm_campaign,eng30
01629819-n,n,european_fire_salamander,eng30
05302422-n,n,os,eng30
14647907-n,n,os,eng30
06568134-n,n,os,eng30
11850136-n,n,genus_melocactus,eng30
09873135-n,n,brakeman,eng30
03238762-n,n,dress_rack,eng30
01238267-n,n,incorporation,eng30
00373278-n,n,incorporation,eng30
13151975-n,n,water_dragon,eng30
03443543-n,n,godown,eng30
11622988-n,n,genus_cedrus,eng30
08957064-n,n,vientiane,eng30
08507255-n,n,minefield,eng30
01399236-n,n,phycobilin,eng30
09697070-n,n,carthaginian,eng30
14368288-n,n,gigantism,eng30
05106220-n,n,gigantism,eng30
01158190-n,n,demobilization,eng30
02967407-n,n,rug_beater,eng30
11904896-n,n,genus_dendromecon,eng30
12420722-n,n,cape_tulip,eng30
00451866-n,n,blood_sport,eng30
02843684-n,n,birdhouse,eng30
02777927-n,n,balcony,eng30
02777734-n,n,balcony,eng30
04229816-n,n,ski_mask,eng30
04451318-n,n,tongue_depressor,eng30
12936713-n,n,genus_cuminum,eng30
10272171-n,n,lord_high_chancellor,eng30
02300378-n,n,genus_bombyx,eng30
08264203-n,n,whig_party,eng30
04487724-n,n,troop_transport,eng30
14348895-n,n,founder,eng30
10107303-n,n,founder,eng30
10107778-n,n,founder,eng30
02430830-n,n,fawn,eng30
12586725-n,n,calamus_australis,eng30
04117639-n,n,rudder_blade,eng30
01110811-n,n,downtick,eng30
15022617-n,n,myosin,eng30
11929291-n,n,artemisia_abrotanum,eng30
03372355-n,n,flute,eng30
09447917-n,n,strange_quark,eng30
02706806-n,n,amusement_arcade,eng30
06101180-n,n,catoptrics,eng30
08091152-n,n,congregational_christian_church,eng30
05630277-n,n,tartarus,eng30
10931452-n,n,jacques_derrida,eng30
12071965-n,n,malaxis,eng30
09173023-n,n,syrian_desert,eng30
12840168-n,n,agastache_nepetoides,eng30
12141495-n,n,cereal,eng30
07802417-n,n,cereal,eng30
07702796-n,n,cereal,eng30
14882578-n,n,water_glass,eng30
04559910-n,n,water_glass,eng30
02017335-n,n,porphyrula,eng30
03793489-n,n,computer_mouse,eng30
04887790-n,n,superiority_complex,eng30
01552192-n,n,genus_cephalopterus,eng30
14979052-n,n,perboric_acid,eng30
11307937-n,n,ernest_solvay,eng30
11218290-n,n,otis,eng30
12070712-n,n,liparis_loeselii,eng30
13008315-n,n,pholiota_aurea,eng30
06828199-n,n,percentage_sign,eng30
00220409-n,n,manslaughter,eng30
06179492-n,n,pragmatics,eng30
03403169-n,n,fungible,eng30
00073177-n,n,rounding,eng30
00851689-n,n,natural_family_planning,eng30
07152151-n,n,sound_bite,eng30
14321333-n,n,stuffiness,eng30
04648059-n,n,stuffiness,eng30
05583386-n,n,allograft,eng30
10862676-n,n,constantin_brancusi,eng30
03910887-n,n,penicillin_o,eng30
08246036-n,n,black_hand,eng30
12153580-n,n,spike_rush,eng30
12026306-n,n,genus_townsendia,eng30
12602262-n,n,eriogonum,eng30
10846504-n,n,henri_louis_bergson,eng30
05933638-n,n,field_of_vision,eng30
04394421-n,n,target_acquisition_system,eng30
08227916-n,n,fellowship,eng30
13929588-n,n,fellowship,eng30
13266348-n,n,fellowship,eng30
07669470-n,n,pork_loin,eng30
00273449-n,n,abasement,eng30
09392402-n,n,pinetum,eng30
15292617-n,n,dogwatch,eng30
10867064-n,n,robert_browning,eng30
02818832-n,n,bed,eng30
02819474-n,n,bed,eng30
09217867-n,n,bed,eng30
08659076-n,n,bed,eng30
03650173-n,n,bed,eng30
02819881-n,n,bed,eng30
02819697-n,n,bed,eng30
03924407-n,n,photocathode,eng30
03884397-n,n,panpipe,eng30
06666030-n,n,musical_instrument_digital_interface,eng30
09815455-n,n,assignee,eng30
04602762-n,n,workroom,eng30
00434396-n,n,back_circle,eng30
09956387-n,n,cognoscente,eng30
05851330-n,n,centerpiece,eng30
02994419-n,n,centerpiece,eng30
11496746-n,n,oil_pressure,eng30
06618427-n,n,jump,eng30
00303849-n,n,jump,eng30
00119568-n,n,jump,eng30
13190747-n,n,soft_tree_fern,eng30
10598181-n,n,signorina,eng30
06342490-n,n,signorina,eng30
00183240-n,n,by-election,eng30
11968931-n,n,boneset,eng30
08077035-n,n,a-team,eng30
02421612-n,n,genus_madoqua,eng30
13531318-n,n,pachytene,eng30
13260510-n,n,fast_buck,eng30
02838345-n,n,bilge_pump,eng30
11906359-n,n,genus_macleaya,eng30
01923637-n,n,phylum_chaetognatha,eng30
03595264-n,n,jerkin,eng30
01000276-n,n,collimation,eng30
02202678-n,n,punkey,eng30
04720685-n,n,spinnability,eng30
10442923-n,n,plowwright,eng30
10095664-n,n,flatfoot,eng30
05576421-n,n,flatfoot,eng30
12625003-n,n,chrysobalanus_icaco,eng30
03190763-n,n,dideoxycytosine,eng30
06075016-n,n,paleomammalogy,eng30
01713310-n,n,carnosaura,eng30
07647115-n,n,grouse,eng30
01795088-n,n,grouse,eng30
01311045-n,n,war_of_the_roses,eng30
12177249-n,n,egyptian_cotton,eng30
02082190-n,n,fissiped_mammal,eng30
02185337-n,n,mallophaga,eng30
07674001-n,n,canola_oil,eng30
00335814-n,n,upending,eng30
06500262-n,n,alphanumeric_characters,eng30
06915124-n,n,paiute,eng30
05430095-n,n,lymph_gland,eng30
08986905-n,n,qatar,eng30
10206763-n,n,ungrateful_person,eng30
02904640-n,n,broadsword,eng30
04492264-n,n,trunk_line,eng30
04492157-n,n,trunk_line,eng30
07060697-n,n,dance_music,eng30
07054433-n,n,dance_music,eng30
12934685-n,n,whorled_caraway,eng30
09397001-n,n,polder,eng30
14475992-n,n,gutter,eng30
10153009-n,n,gutter,eng30
03471685-n,n,gutter,eng30
03046921-n,n,clock_radio,eng30
14351995-n,n,ovaritis,eng30
15294607-n,n,incubation_period,eng30
02390834-n,n,equus_hemionus,eng30
07835051-n,n,salad_cream,eng30
02144251-n,n,orange_horseshoe_bat,eng30
05074374-n,n,waviness,eng30
04772955-n,n,waviness,eng30
02755675-n,n,attenuator,eng30
02400139-n,n,bovidae,eng30
02730568-n,n,appointment,eng30
09607630-n,n,appointment,eng30
00586105-n,n,appointment,eng30
00090393-n,n,appointment,eng30
00095873-n,n,jail_delivery,eng30
14886297-n,n,glycerogelatin,eng30
09391996-n,n,"pike's_peak",eng30
08040008-n,n,sol_rojo,eng30
10126806-n,n,primogenitor,eng30
03730494-n,n,maternity_ward,eng30
07050827-n,n,drinking_song,eng30
07732168-n,n,sweet_corn,eng30
07574504-n,n,refreshment,eng30
05012585-n,n,randomness,eng30
04771332-n,n,randomness,eng30
14630630-n,n,barium_dioxide,eng30
05038593-n,n,concentration,eng30
00375071-n,n,concentration,eng30
07413899-n,n,concentration,eng30
01231980-n,n,concentration,eng30
04865502-n,n,concentration,eng30
02241426-n,n,true_bug,eng30
03505207-n,n,headrest,eng30
03505133-n,n,headrest,eng30
06061631-n,n,paediatrics,eng30
15109127-n,n,zircon,eng30
14355819-n,n,splenitis,eng30
01419740-n,n,genus_giardia,eng30
11770013-n,n,alstonia,eng30
02585732-n,n,family_cichlidae,eng30
15103485-n,n,wollastonite,eng30
06889591-n,n,bravado,eng30
08089955-n,n,southern_baptist_convention,eng30
00976270-n,n,trap_play,eng30
09467043-n,n,up_quark,eng30
07669588-n,n,side_of_pork,eng30
00334356-n,n,flit,eng30
00168911-n,n,flit,eng30
06696308-n,n,unction,eng30
04868505-n,n,unction,eng30
01041674-n,n,unction,eng30
07508705-n,n,self-pride,eng30
13682971-n,n,norwegian_krone,eng30
09016860-n,n,kharkov,eng30
14637864-n,n,francium,eng30
14589912-n,n,aqueous_solution,eng30
02967626-n,n,underlay,eng30
08562620-n,n,orient,eng30
08562243-n,n,orient,eng30
05588991-n,n,odontoid_process,eng30
01501777-n,n,raja_erinacea,eng30
04131811-n,n,saltworks,eng30
12693590-n,n,family_callitrichaceae,eng30
03583809-n,n,ion_pump,eng30
10463259-n,n,praetorian,eng30
07653126-n,n,beef_tongue,eng30
08884673-n,n,east_anglia,eng30
14239097-n,n,keratoacanthoma,eng30
02346627-n,n,hedgehog,eng30
11503482-n,n,double_refraction,eng30
05102764-n,n,center_of_curvature,eng30
04324910-n,n,stocks,eng30
04324741-n,n,stocks,eng30
04324515-n,n,stocks,eng30
00360601-n,n,miniaturization,eng30
00492871-n,n,go_fish,eng30
11311011-n,n,elmer_ambrose_sperry,eng30
07594406-n,n,delicatessen,eng30
03301833-n,n,evaporative_cooler,eng30
09182273-n,n,kleptomania,eng30
09226869-n,n,borrow_pit,eng30
02298833-n,n,genus_manduca,eng30
12887293-n,n,scented_penstemon,eng30
08720037-n,n,tchad,eng30
09306642-n,n,mount_hubbard,eng30
12098665-n,n,genus_armeria,eng30
01322983-n,n,bear_cub,eng30
14629149-n,n,as,eng30
08991878-n,n,as,eng30
14033054-n,n,exigency,eng30
10673451-n,n,proposer,eng30
10484526-n,n,proposer,eng30
07378952-n,n,chatter,eng30
07378781-n,n,chatter,eng30
13378816-n,n,overage,eng30
12615427-n,n,family_potamogetonaceae,eng30
10918558-n,n,william_curtis,eng30
06831498-n,n,d,eng30
06291603-n,n,guide_word,eng30
01882125-n,n,flying_phalanger,eng30
01495340-n,n,squatina,eng30
12655498-n,n,southern_dewberry,eng30
11858406-n,n,genus_calandrinia,eng30
02651846-n,n,family_dactylopteridae,eng30
03209910-n,n,diskette,eng30
06709442-n,n,trophy,eng30
15220985-n,n,pus,eng30
06445214-n,n,second_epistle_of_paul_the_apostle_to_the_thessalonians,eng30
12315818-n,n,genus_fothergilla,eng30
14096724-n,n,ametropia,eng30
05197388-n,n,iron_fist,eng30
06776679-n,n,"jeu_d'esprit",eng30
03535526-n,n,hop_pole,eng30
10038119-n,n,dry_nurse,eng30
09918248-n,n,child,eng30
09918554-n,n,child,eng30
09918762-n,n,child,eng30
00834290-n,n,cheyne-stokes_respiration,eng30
06985722-n,n,mokulu,eng30
14900817-n,n,guar_gum,eng30
07533607-n,n,pensiveness,eng30
04660805-n,n,pensiveness,eng30
13729031-n,n,minuend,eng30
04461294-n,n,towing_line,eng30
05459590-n,n,"sertoli's_cell",eng30
01408253-n,n,order_ulvales,eng30
01498577-n,n,genus_gymnura,eng30
11832480-n,n,beetroot,eng30
07719839-n,n,beetroot,eng30
13989443-n,n,poignancy,eng30
05211254-n,n,poignancy,eng30
01796519-n,n,moor-bird,eng30
12259122-n,n,hypopitys,eng30
06654977-n,n,standing_order,eng30
10173305-n,n,heroine,eng30
10173410-n,n,heroine,eng30
06415186-n,n,mcguffey_eclectic_readers,eng30
05341789-n,n,posterior_cerebral_artery,eng30
07889274-n,n,malt,eng30
07888909-n,n,malt,eng30
00842597-n,n,scatophagy,eng30
08887238-n,n,jersey,eng30
03595523-n,n,jersey,eng30
02406749-n,n,jersey,eng30
03411339-n,n,galleon,eng30
06642672-n,n,intelligence_information,eng30
10660250-n,n,storm_trooper,eng30
07794744-n,n,sea_trout,eng30
02599052-n,n,sea_trout,eng30
02537716-n,n,sea_trout,eng30
04290762-n,n,spy_satellite,eng30
10243664-n,n,lama,eng30
06813115-n,n,fixed-point_part,eng30
08167779-n,n,lords_spiritual,eng30
00437067-n,n,straight_hang,eng30
01854700-n,n,mergus_merganser,eng30
11416722-n,n,repercussion,eng30
01266364-n,n,negotiation,eng30
06435004-n,n,i_kings,eng30
06485800-n,n,order_of_the_day,eng30
13414770-n,n,escrow_funds,eng30
04230603-n,n,ski_pole,eng30
02217201-n,n,andricus,eng30
08760228-n,n,capital_of_togo,eng30
03980986-n,n,pongee,eng30
00784598-n,n,blackmail,eng30
05498300-n,n,pallidum,eng30
13229018-n,n,genus_macrothelypteris,eng30
10695822-n,n,teaser,eng30
07250868-n,n,teaser,eng30
06784639-n,n,teaser,eng30
06397645-n,n,teaser,eng30
04398167-n,n,teaser,eng30
02675522-n,n,achromatic_lens,eng30
10061431-n,n,eparch,eng30
10061323-n,n,eparch,eng30
07303988-n,n,prairie_fire,eng30
04974575-n,n,pastel,eng30
03386343-n,n,forty-five,eng30
09566544-n,n,erato,eng30
02475078-n,n,neandertal,eng30
13676108-n,n,escudo,eng30
13675824-n,n,escudo,eng30
15044016-n,n,snuff,eng30
13774010-n,n,snuff,eng30
04252939-n,n,snuff,eng30
12383073-n,n,family_passifloraceae,eng30
06744663-n,n,contextual_definition,eng30
03557270-n,n,iced-tea_spoon,eng30
11536087-n,n,ornamental,eng30
04211755-n,n,shutting_post,eng30
02093256-n,n,staffordshire_bull_terrier,eng30
03465605-n,n,guesthouse,eng30
09202142-n,n,aquila,eng30
08804319-n,n,aquila,eng30
01614195-n,n,aquila,eng30
12824289-n,n,convolvulus_scammonia,eng30
01597022-n,n,swallow_shrike,eng30
02808695-n,n,bathymeter,eng30
09971595-n,n,coureur_de_bois,eng30
10948312-n,n,eckhart,eng30
03158186-n,n,dacha,eng30
14499262-n,n,disorderliness,eng30
04897604-n,n,disorderliness,eng30
14471926-n,n,syndactyly,eng30
01565480-n,n,acrocephalus,eng30
06115701-n,n,geology,eng30
06217806-n,n,extremism,eng30
10837567-n,n,baruch,eng30
10837461-n,n,baruch,eng30
06459323-n,n,baruch,eng30
14880107-n,n,optical_glass,eng30
07604043-n,n,dutch-processed_cocoa,eng30
00921627-n,n,roundup,eng30
06469597-n,n,roundup,eng30
00635544-n,n,roundup,eng30
03687137-n,n,loggia,eng30
02846511-n,n,chalkboard,eng30
00713784-n,n,materials_handling,eng30
07273616-n,n,title_bar,eng30
09017301-n,n,yalta,eng30
13904011-n,n,lower_bound,eng30
12841007-n,n,creeping_bugle,eng30
01986214-n,n,hermit_crab,eng30
14928729-n,n,lacquer,eng30
03631811-n,n,lacquer,eng30
07400552-n,n,yelping,eng30
04010348-n,n,promethazine,eng30
04776940-n,n,tautness,eng30
15160418-n,n,sell-by_date,eng30
03048598-n,n,plavix,eng30
11922839-n,n,solitary_pussytoes,eng30
03297354-n,n,esplanade,eng30
08426298-n,n,bus_traffic,eng30
10414239-n,n,penologist,eng30
08984567-n,n,iberian_peninsula,eng30
11710658-n,n,earleaved_umbrella_tree,eng30
11364799-n,n,vespasian,eng30
12134486-n,n,bristle_grass,eng30
12654857-n,n,boysenberry_bush,eng30
05005250-n,n,physiological_property,eng30
14432167-n,n,ordination,eng30
08456993-n,n,ordination,eng30
00165298-n,n,ordination,eng30
03625539-n,n,knitting_machine,eng30
09923418-n,n,nonentity,eng30
12196954-n,n,sterculia_rupestris,eng30
06996755-n,n,serer,eng30
07058762-n,n,pibroch,eng30
07624757-n,n,knish,eng30
13423007-n,n,time_bill,eng30
00253270-n,n,purification,eng30
00253070-n,n,purification,eng30
00252894-n,n,purification,eng30
07798872-n,n,european_smelt,eng30
02540983-n,n,european_smelt,eng30
06230502-n,n,trinitarianism,eng30
04474187-n,n,transport_ship,eng30
08788190-n,n,nemea,eng30
15174218-n,n,gregorian_calendar,eng30
02660091-n,n,american_plaice,eng30
04479287-n,n,trench_knife,eng30
